user_id,event,event_date,ab_variant,device,channel
PF05115,signup_start,2024-02-21,Variant_B,Android,Organic Search
PF05116,app_open,2024-04-22,Variant_B,Web,Social Media
PF05116,signup_start,2024-04-22,Variant_B,Web,Social Media
PF05117,app_open,2024-03-31,Variant_B,Web,Referral
PF05117,signup_start,2024-04-01,Variant_B,Web,Referral
PF05117,signup_complete,2024-04-02,Variant_B,Web,Referral
PF05117,onboarding_start,2024-04-04,Variant_B,Web,Referral
PF05117,onboarding_complete,2024-04-05,Variant_B,Web,Referral
PF05118,app_open,2024-06-11,Control,Android,Social Media
PF05118,signup_start,2024-06-12,Control,Android,Social Media
PF05119,app_open,2024-04-05,Control,Android,Referral
PF05119,signup_start,2024-04-06,Control,Android,Referral
PF05120,app_open,2024-01-16,Variant_B,Android,Social Media
PF05121,app_open,2024-04-18,Variant_B,iOS,Word of Mouth
PF05121,signup_start,2024-04-19,Variant_B,iOS,Word of Mouth
PF05121,signup_complete,2024-04-20,Variant_B,iOS,Word of Mouth
PF05122,app_open,2024-03-04,Variant_B,Android,Social Media
PF05122,signup_start,2024-03-04,Variant_B,Android,Social Media
PF05122,signup_complete,2024-03-06,Variant_B,Android,Social Media
PF05122,onboarding_start,2024-03-07,Variant_B,Android,Social Media
PF05123,app_open,2024-05-02,Control,Android,Organic Search
PF05124,app_open,2024-04-02,Control,iOS,Social Media
PF05124,signup_start,2024-04-04,Control,iOS,Social Media
PF05124,signup_complete,2024-04-04,Control,iOS,Social Media
PF05125,app_open,2024-06-28,Control,iOS,App Store
PF05125,signup_start,2024-06-30,Control,iOS,App Store
PF05125,signup_complete,2024-07-01,Control,iOS,App Store
PF05125,onboarding_start,2024-07-01,Control,iOS,App Store
PF05126,app_open,2024-06-15,Variant_B,Android,Social Media
PF05127,app_open,2024-03-07,Control,Web,Organic Search
PF05128,app_open,2024-06-24,Control,Android,Referral
PF05128,signup_start,2024-06-24,Control,Android,Referral
PF05128,signup_complete,2024-06-25,Control,Android,Referral
PF05128,onboarding_start,2024-06-26,Control,Android,Referral
PF05128,onboarding_complete,2024-06-28,Control,Android,Referral
PF05129,app_open,2024-03-07,Control,Android,App Store
PF05129,signup_start,2024-03-07,Control,Android,App Store
PF05129,signup_complete,2024-03-08,Control,Android,App Store
PF05130,app_open,2024-06-04,Variant_B,Android,Organic Search
PF05130,signup_start,2024-06-05,Variant_B,Android,Organic Search
PF05130,signup_complete,2024-06-06,Variant_B,Android,Organic Search
PF05130,onboarding_start,2024-06-08,Variant_B,Android,Organic Search
PF05131,app_open,2024-06-19,Variant_B,Web,Organic Search
PF05131,signup_start,2024-06-20,Variant_B,Web,Organic Search
PF05131,signup_complete,2024-06-21,Variant_B,Web,Organic Search
PF05131,onboarding_start,2024-06-21,Variant_B,Web,Organic Search
PF05131,onboarding_complete,2024-06-22,Variant_B,Web,Organic Search
PF05131,kyc_submitted,2024-06-22,Variant_B,Web,Organic Search
PF05132,app_open,2024-01-04,Variant_B,Android,Organic Search
PF05132,signup_start,2024-01-05,Variant_B,Android,Organic Search
PF05132,signup_complete,2024-01-06,Variant_B,Android,Organic Search
PF05132,onboarding_start,2024-01-06,Variant_B,Android,Organic Search
PF05133,app_open,2024-01-24,Variant_B,Android,Social Media
PF05134,app_open,2024-04-08,Variant_B,iOS,Social Media
PF05134,signup_start,2024-04-08,Variant_B,iOS,Social Media
PF05134,signup_complete,2024-04-10,Variant_B,iOS,Social Media
PF05134,onboarding_start,2024-04-11,Variant_B,iOS,Social Media
PF05134,onboarding_complete,2024-04-12,Variant_B,iOS,Social Media
PF05135,app_open,2024-06-30,Control,Android,Social Media
PF05135,signup_start,2024-06-30,Control,Android,Social Media
PF05135,signup_complete,2024-07-01,Control,Android,Social Media
PF05135,onboarding_start,2024-07-02,Control,Android,Social Media
PF05135,onboarding_complete,2024-07-03,Control,Android,Social Media
PF05136,app_open,2024-05-13,Variant_B,Android,Organic Search
PF05137,app_open,2024-04-20,Variant_B,iOS,Social Media
PF05137,signup_start,2024-04-20,Variant_B,iOS,Social Media
PF05137,signup_complete,2024-04-21,Variant_B,iOS,Social Media
PF05138,app_open,2024-04-20,Control,Android,Social Media
PF05138,signup_start,2024-04-21,Control,Android,Social Media
PF05138,signup_complete,2024-04-22,Control,Android,Social Media
PF05139,app_open,2024-06-27,Variant_B,Android,Word of Mouth
PF05139,signup_start,2024-06-28,Variant_B,Android,Word of Mouth
PF05140,app_open,2024-05-09,Control,Android,Referral
PF05141,app_open,2024-05-30,Control,Web,Organic Search
PF05141,signup_start,2024-05-31,Control,Web,Organic Search
PF05142,app_open,2024-04-15,Control,Android,Paid Ads
PF05142,signup_start,2024-04-16,Control,Android,Paid Ads
PF05143,app_open,2024-01-29,Control,Web,Social Media
PF05143,signup_start,2024-01-30,Control,Web,Social Media
PF05144,app_open,2024-02-07,Variant_B,Android,Referral
PF05144,signup_start,2024-02-08,Variant_B,Android,Referral
PF05144,signup_complete,2024-02-09,Variant_B,Android,Referral
PF05144,onboarding_start,2024-02-10,Variant_B,Android,Referral
PF05144,onboarding_complete,2024-02-11,Variant_B,Android,Referral
PF05145,app_open,2024-02-23,Variant_B,Android,Referral
PF05145,signup_start,2024-02-24,Variant_B,Android,Referral
PF05145,signup_complete,2024-02-26,Variant_B,Android,Referral
PF05145,onboarding_start,2024-02-28,Variant_B,Android,Referral
PF05146,app_open,2024-04-12,Variant_B,iOS,Word of Mouth
PF05146,signup_start,2024-04-12,Variant_B,iOS,Word of Mouth
PF05146,signup_complete,2024-04-14,Variant_B,iOS,Word of Mouth
PF05146,onboarding_start,2024-04-15,Variant_B,iOS,Word of Mouth
PF05146,onboarding_complete,2024-04-16,Variant_B,iOS,Word of Mouth
PF05146,kyc_submitted,2024-04-17,Variant_B,iOS,Word of Mouth
PF05146,kyc_approved,2024-04-18,Variant_B,iOS,Word of Mouth
PF05146,first_transaction,2024-04-19,Variant_B,iOS,Word of Mouth
PF05147,app_open,2024-03-19,Variant_B,Android,Paid Ads
PF05147,signup_start,2024-03-21,Variant_B,Android,Paid Ads
PF05147,signup_complete,2024-03-22,Variant_B,Android,Paid Ads
PF05148,app_open,2024-02-13,Control,Android,Organic Search
PF05148,signup_start,2024-02-13,Control,Android,Organic Search
PF05149,app_open,2024-05-05,Variant_B,Android,App Store
PF05149,signup_start,2024-05-05,Variant_B,Android,App Store
PF05149,signup_complete,2024-05-05,Variant_B,Android,App Store
PF05150,app_open,2024-01-25,Variant_B,iOS,Referral
PF05151,app_open,2024-06-27,Control,Android,Organic Search
PF05151,signup_start,2024-06-28,Control,Android,Organic Search
PF05152,app_open,2024-05-14,Variant_B,iOS,Organic Search
PF05152,signup_start,2024-05-15,Variant_B,iOS,Organic Search
PF05152,signup_complete,2024-05-17,Variant_B,iOS,Organic Search
PF05153,app_open,2024-06-16,Variant_B,Android,Social Media
PF05153,signup_start,2024-06-17,Variant_B,Android,Social Media
PF05153,signup_complete,2024-06-18,Variant_B,Android,Social Media
PF05153,onboarding_start,2024-06-18,Variant_B,Android,Social Media
PF05154,app_open,2024-04-20,Variant_B,iOS,Referral
PF05154,signup_start,2024-04-21,Variant_B,iOS,Referral
PF05154,signup_complete,2024-04-23,Variant_B,iOS,Referral
PF05154,onboarding_start,2024-04-24,Variant_B,iOS,Referral
PF05154,onboarding_complete,2024-04-25,Variant_B,iOS,Referral
PF05155,app_open,2024-02-15,Control,Android,Referral
PF05155,signup_start,2024-02-16,Control,Android,Referral
PF05155,signup_complete,2024-02-17,Control,Android,Referral
PF05155,onboarding_start,2024-02-19,Control,Android,Referral
PF05156,app_open,2024-02-18,Control,Web,Referral
PF05157,app_open,2024-02-21,Variant_B,iOS,Referral
PF05157,signup_start,2024-02-22,Variant_B,iOS,Referral
PF05157,signup_complete,2024-02-22,Variant_B,iOS,Referral
PF05158,app_open,2024-02-17,Control,Android,App Store
PF05158,signup_start,2024-02-17,Control,Android,App Store
PF05158,signup_complete,2024-02-17,Control,Android,App Store
PF05158,onboarding_start,2024-02-18,Control,Android,App Store
PF05158,onboarding_complete,2024-02-20,Control,Android,App Store
PF05159,app_open,2024-01-30,Variant_B,Android,Paid Ads
PF05159,signup_start,2024-01-31,Variant_B,Android,Paid Ads
PF05160,app_open,2024-05-25,Variant_B,Android,Organic Search
PF05160,signup_start,2024-05-26,Variant_B,Android,Organic Search
PF05160,signup_complete,2024-05-26,Variant_B,Android,Organic Search
PF05160,onboarding_start,2024-05-28,Variant_B,Android,Organic Search
PF05160,onboarding_complete,2024-05-30,Variant_B,Android,Organic Search
PF05161,app_open,2024-02-18,Control,iOS,Organic Search
PF05161,signup_start,2024-02-18,Control,iOS,Organic Search
PF05161,signup_complete,2024-02-20,Control,iOS,Organic Search
PF05162,app_open,2024-01-16,Control,iOS,Referral
PF05162,signup_start,2024-01-17,Control,iOS,Referral
PF05162,signup_complete,2024-01-17,Control,iOS,Referral
PF05162,onboarding_start,2024-01-18,Control,iOS,Referral
PF05162,onboarding_complete,2024-01-20,Control,iOS,Referral
PF05162,kyc_submitted,2024-01-21,Control,iOS,Referral
PF05162,kyc_approved,2024-01-23,Control,iOS,Referral
PF05162,first_transaction,2024-01-23,Control,iOS,Referral
PF05163,app_open,2024-02-19,Variant_B,Web,Social Media
PF05164,app_open,2024-04-15,Control,iOS,Organic Search
PF05164,signup_start,2024-04-15,Control,iOS,Organic Search
PF05164,signup_complete,2024-04-17,Control,iOS,Organic Search
PF05164,onboarding_start,2024-04-18,Control,iOS,Organic Search
PF05165,app_open,2024-06-10,Control,iOS,Organic Search
PF05165,signup_start,2024-06-11,Control,iOS,Organic Search
PF05165,signup_complete,2024-06-11,Control,iOS,Organic Search
PF05166,app_open,2024-01-29,Variant_B,iOS,Referral
PF05166,signup_start,2024-01-31,Variant_B,iOS,Referral
PF05166,signup_complete,2024-02-01,Variant_B,iOS,Referral
PF05166,onboarding_start,2024-02-02,Variant_B,iOS,Referral
PF05167,app_open,2024-01-22,Variant_B,Web,Social Media
PF05167,signup_start,2024-01-24,Variant_B,Web,Social Media
PF05168,app_open,2024-01-22,Variant_B,iOS,Organic Search
PF05168,signup_start,2024-01-23,Variant_B,iOS,Organic Search
PF05168,signup_complete,2024-01-25,Variant_B,iOS,Organic Search
PF05168,onboarding_start,2024-01-25,Variant_B,iOS,Organic Search
PF05168,onboarding_complete,2024-01-26,Variant_B,iOS,Organic Search
PF05168,kyc_submitted,2024-01-26,Variant_B,iOS,Organic Search
PF05169,app_open,2024-02-02,Variant_B,Web,Organic Search
PF05169,signup_start,2024-02-03,Variant_B,Web,Organic Search
PF05169,signup_complete,2024-02-04,Variant_B,Web,Organic Search
PF05169,onboarding_start,2024-02-05,Variant_B,Web,Organic Search
PF05169,onboarding_complete,2024-02-06,Variant_B,Web,Organic Search
PF05170,app_open,2024-01-17,Control,iOS,App Store
PF05170,signup_start,2024-01-19,Control,iOS,App Store
PF05170,signup_complete,2024-01-19,Control,iOS,App Store
PF05171,app_open,2024-01-08,Variant_B,Android,Organic Search
PF05171,signup_start,2024-01-08,Variant_B,Android,Organic Search
PF05171,signup_complete,2024-01-10,Variant_B,Android,Organic Search
PF05171,onboarding_start,2024-01-12,Variant_B,Android,Organic Search
PF05171,onboarding_complete,2024-01-13,Variant_B,Android,Organic Search
PF05172,app_open,2024-05-03,Control,Android,Paid Ads
PF05173,app_open,2024-06-22,Variant_B,Android,Referral
PF05173,signup_start,2024-06-24,Variant_B,Android,Referral
PF05173,signup_complete,2024-06-24,Variant_B,Android,Referral
PF05173,onboarding_start,2024-06-24,Variant_B,Android,Referral
PF05174,app_open,2024-01-27,Variant_B,iOS,Social Media
PF05174,signup_start,2024-01-27,Variant_B,iOS,Social Media
PF05174,signup_complete,2024-01-27,Variant_B,iOS,Social Media
PF05174,onboarding_start,2024-01-29,Variant_B,iOS,Social Media
PF05174,onboarding_complete,2024-01-31,Variant_B,iOS,Social Media
PF05174,kyc_submitted,2024-02-01,Variant_B,iOS,Social Media
PF05174,kyc_approved,2024-02-02,Variant_B,iOS,Social Media
PF05175,app_open,2024-01-17,Variant_B,iOS,Social Media
PF05175,signup_start,2024-01-19,Variant_B,iOS,Social Media
PF05175,signup_complete,2024-01-19,Variant_B,iOS,Social Media
PF05176,app_open,2024-01-02,Control,Android,Paid Ads
PF05176,signup_start,2024-01-03,Control,Android,Paid Ads
PF05176,signup_complete,2024-01-03,Control,Android,Paid Ads
PF05176,onboarding_start,2024-01-04,Control,Android,Paid Ads
PF05176,onboarding_complete,2024-01-05,Control,Android,Paid Ads
PF05177,app_open,2024-05-30,Control,Android,Organic Search
PF05178,app_open,2024-01-11,Control,Android,Paid Ads
PF05178,signup_start,2024-01-12,Control,Android,Paid Ads
PF05179,app_open,2024-02-25,Variant_B,iOS,Referral
PF05179,signup_start,2024-02-26,Variant_B,iOS,Referral
PF05179,signup_complete,2024-02-27,Variant_B,iOS,Referral
PF05180,app_open,2024-01-02,Variant_B,Web,Word of Mouth
PF05180,signup_start,2024-01-03,Variant_B,Web,Word of Mouth
PF05180,signup_complete,2024-01-03,Variant_B,Web,Word of Mouth
PF05180,onboarding_start,2024-01-04,Variant_B,Web,Word of Mouth
PF05180,onboarding_complete,2024-01-05,Variant_B,Web,Word of Mouth
PF05180,kyc_submitted,2024-01-06,Variant_B,Web,Word of Mouth
PF05180,kyc_approved,2024-01-07,Variant_B,Web,Word of Mouth
PF05180,first_transaction,2024-01-09,Variant_B,Web,Word of Mouth
PF05181,app_open,2024-06-03,Variant_B,Android,App Store
PF05182,app_open,2024-05-05,Variant_B,Android,Word of Mouth
PF05182,signup_start,2024-05-05,Variant_B,Android,Word of Mouth
PF05182,signup_complete,2024-05-07,Variant_B,Android,Word of Mouth
PF05183,app_open,2024-03-27,Control,Android,Referral
PF05183,signup_start,2024-03-29,Control,Android,Referral
PF05184,app_open,2024-03-27,Control,Web,Organic Search
PF05184,signup_start,2024-03-29,Control,Web,Organic Search
PF05184,signup_complete,2024-03-30,Control,Web,Organic Search
PF05184,onboarding_start,2024-03-31,Control,Web,Organic Search
PF05184,onboarding_complete,2024-04-02,Control,Web,Organic Search
PF05184,kyc_submitted,2024-04-03,Control,Web,Organic Search
PF05185,app_open,2024-06-24,Control,Web,Referral
PF05185,signup_start,2024-06-25,Control,Web,Referral
PF05185,signup_complete,2024-06-26,Control,Web,Referral
PF05185,onboarding_start,2024-06-28,Control,Web,Referral
PF05186,app_open,2024-03-22,Variant_B,iOS,Social Media
PF05186,signup_start,2024-03-22,Variant_B,iOS,Social Media
PF05186,signup_complete,2024-03-23,Variant_B,iOS,Social Media
PF05186,onboarding_start,2024-03-25,Variant_B,iOS,Social Media
PF05186,onboarding_complete,2024-03-26,Variant_B,iOS,Social Media
PF05186,kyc_submitted,2024-03-27,Variant_B,iOS,Social Media
PF05187,app_open,2024-03-03,Control,Android,Paid Ads
PF05187,signup_start,2024-03-05,Control,Android,Paid Ads
PF05187,signup_complete,2024-03-06,Control,Android,Paid Ads
PF05187,onboarding_start,2024-03-08,Control,Android,Paid Ads
PF05187,onboarding_complete,2024-03-09,Control,Android,Paid Ads
PF05187,kyc_submitted,2024-03-10,Control,Android,Paid Ads
PF05188,app_open,2024-06-19,Variant_B,Android,Organic Search
PF05188,signup_start,2024-06-21,Variant_B,Android,Organic Search
PF05188,signup_complete,2024-06-22,Variant_B,Android,Organic Search
PF05188,onboarding_start,2024-06-23,Variant_B,Android,Organic Search
PF05189,app_open,2024-04-07,Control,Android,Paid Ads
PF05190,app_open,2024-04-01,Control,Android,Referral
PF05190,signup_start,2024-04-02,Control,Android,Referral
PF05191,app_open,2024-01-26,Control,Android,Organic Search
PF05191,signup_start,2024-01-27,Control,Android,Organic Search
PF05191,signup_complete,2024-01-27,Control,Android,Organic Search
PF05192,app_open,2024-04-27,Variant_B,Web,Referral
PF05192,signup_start,2024-04-28,Variant_B,Web,Referral
PF05192,signup_complete,2024-04-30,Variant_B,Web,Referral
PF05192,onboarding_start,2024-05-01,Variant_B,Web,Referral
PF05193,app_open,2024-02-05,Variant_B,iOS,Social Media
PF05193,signup_start,2024-02-07,Variant_B,iOS,Social Media
PF05193,signup_complete,2024-02-07,Variant_B,iOS,Social Media
PF05194,app_open,2024-06-04,Variant_B,Android,Organic Search
PF05194,signup_start,2024-06-06,Variant_B,Android,Organic Search
PF05194,signup_complete,2024-06-07,Variant_B,Android,Organic Search
PF05195,app_open,2024-05-16,Control,Android,Referral
PF05195,signup_start,2024-05-17,Control,Android,Referral
PF05195,signup_complete,2024-05-18,Control,Android,Referral
PF05195,onboarding_start,2024-05-18,Control,Android,Referral
PF05195,onboarding_complete,2024-05-19,Control,Android,Referral
PF05195,kyc_submitted,2024-05-20,Control,Android,Referral
PF05196,app_open,2024-06-29,Control,Web,Paid Ads
PF05196,signup_start,2024-06-29,Control,Web,Paid Ads
PF05196,signup_complete,2024-06-30,Control,Web,Paid Ads
PF05197,app_open,2024-04-05,Control,Web,Social Media
PF05197,signup_start,2024-04-05,Control,Web,Social Media
PF05197,signup_complete,2024-04-06,Control,Web,Social Media
PF05198,app_open,2024-06-07,Control,Android,Organic Search
PF05198,signup_start,2024-06-09,Control,Android,Organic Search
PF05198,signup_complete,2024-06-10,Control,Android,Organic Search
PF05199,app_open,2024-05-11,Variant_B,Android,Referral
PF05199,signup_start,2024-05-11,Variant_B,Android,Referral
PF05199,signup_complete,2024-05-12,Variant_B,Android,Referral
PF05199,onboarding_start,2024-05-13,Variant_B,Android,Referral
PF05200,app_open,2024-06-19,Variant_B,iOS,Social Media
PF05200,signup_start,2024-06-21,Variant_B,iOS,Social Media
PF05200,signup_complete,2024-06-22,Variant_B,iOS,Social Media
PF05200,onboarding_start,2024-06-23,Variant_B,iOS,Social Media
PF05200,onboarding_complete,2024-06-24,Variant_B,iOS,Social Media
PF05200,kyc_submitted,2024-06-25,Variant_B,iOS,Social Media
PF05200,kyc_approved,2024-06-27,Variant_B,iOS,Social Media
PF05200,first_transaction,2024-06-29,Variant_B,iOS,Social Media
PF05201,app_open,2024-01-02,Control,iOS,Word of Mouth
PF05201,signup_start,2024-01-03,Control,iOS,Word of Mouth
PF05201,signup_complete,2024-01-04,Control,iOS,Word of Mouth
PF05202,app_open,2024-03-23,Variant_B,Android,Referral
PF05203,app_open,2024-06-11,Variant_B,Android,App Store
PF05203,signup_start,2024-06-13,Variant_B,Android,App Store
PF05203,signup_complete,2024-06-13,Variant_B,Android,App Store
PF05203,onboarding_start,2024-06-15,Variant_B,Android,App Store
PF05203,onboarding_complete,2024-06-15,Variant_B,Android,App Store
PF05203,kyc_submitted,2024-06-16,Variant_B,Android,App Store
PF05203,kyc_approved,2024-06-18,Variant_B,Android,App Store
PF05204,app_open,2024-01-12,Control,Web,Referral
PF05204,signup_start,2024-01-12,Control,Web,Referral
PF05204,signup_complete,2024-01-12,Control,Web,Referral
PF05204,onboarding_start,2024-01-14,Control,Web,Referral
PF05204,onboarding_complete,2024-01-15,Control,Web,Referral
PF05205,app_open,2024-06-22,Variant_B,Android,Organic Search
PF05205,signup_start,2024-06-23,Variant_B,Android,Organic Search
PF05205,signup_complete,2024-06-24,Variant_B,Android,Organic Search
PF05205,onboarding_start,2024-06-24,Variant_B,Android,Organic Search
PF05206,app_open,2024-03-01,Control,iOS,Word of Mouth
PF05206,signup_start,2024-03-03,Control,iOS,Word of Mouth
PF05207,app_open,2024-05-05,Control,Android,Word of Mouth
PF05208,app_open,2024-06-05,Control,Web,Organic Search
PF05208,signup_start,2024-06-06,Control,Web,Organic Search
PF05208,signup_complete,2024-06-08,Control,Web,Organic Search
PF05208,onboarding_start,2024-06-08,Control,Web,Organic Search
PF05208,onboarding_complete,2024-06-09,Control,Web,Organic Search
PF05209,app_open,2024-03-30,Control,Android,Organic Search
PF05209,signup_start,2024-04-01,Control,Android,Organic Search
PF05209,signup_complete,2024-04-02,Control,Android,Organic Search
PF05209,onboarding_start,2024-04-04,Control,Android,Organic Search
PF05209,onboarding_complete,2024-04-05,Control,Android,Organic Search
PF05209,kyc_submitted,2024-04-06,Control,Android,Organic Search
PF05210,app_open,2024-05-01,Control,Android,Organic Search
PF05210,signup_start,2024-05-03,Control,Android,Organic Search
PF05210,signup_complete,2024-05-05,Control,Android,Organic Search
PF05211,app_open,2024-06-28,Control,Android,Organic Search
PF05211,signup_start,2024-06-28,Control,Android,Organic Search
PF05212,app_open,2024-04-08,Variant_B,Android,App Store
PF05212,signup_start,2024-04-09,Variant_B,Android,App Store
PF05212,signup_complete,2024-04-11,Variant_B,Android,App Store
PF05212,onboarding_start,2024-04-12,Variant_B,Android,App Store
PF05213,app_open,2024-06-04,Variant_B,Android,Social Media
PF05213,signup_start,2024-06-06,Variant_B,Android,Social Media
PF05213,signup_complete,2024-06-06,Variant_B,Android,Social Media
PF05213,onboarding_start,2024-06-07,Variant_B,Android,Social Media
PF05214,app_open,2024-02-06,Control,iOS,Paid Ads
PF05215,app_open,2024-05-13,Control,Web,Organic Search
PF05215,signup_start,2024-05-15,Control,Web,Organic Search
PF05215,signup_complete,2024-05-15,Control,Web,Organic Search
PF05215,onboarding_start,2024-05-15,Control,Web,Organic Search
PF05215,onboarding_complete,2024-05-16,Control,Web,Organic Search
PF05215,kyc_submitted,2024-05-17,Control,Web,Organic Search
PF05215,kyc_approved,2024-05-18,Control,Web,Organic Search
PF05215,first_transaction,2024-05-20,Control,Web,Organic Search
PF05216,app_open,2024-02-02,Variant_B,Android,Organic Search
PF05217,app_open,2024-01-23,Variant_B,Web,Social Media
PF05217,signup_start,2024-01-24,Variant_B,Web,Social Media
PF05217,signup_complete,2024-01-24,Variant_B,Web,Social Media
PF05217,onboarding_start,2024-01-25,Variant_B,Web,Social Media
PF05217,onboarding_complete,2024-01-27,Variant_B,Web,Social Media
PF05218,app_open,2024-06-21,Variant_B,Web,Referral
PF05218,signup_start,2024-06-22,Variant_B,Web,Referral
PF05219,app_open,2024-02-14,Control,Android,App Store
PF05219,signup_start,2024-02-14,Control,Android,App Store
PF05220,app_open,2024-04-24,Control,Android,Social Media
PF05221,app_open,2024-05-04,Control,Android,Social Media
PF05221,signup_start,2024-05-06,Control,Android,Social Media
PF05221,signup_complete,2024-05-06,Control,Android,Social Media
PF05221,onboarding_start,2024-05-06,Control,Android,Social Media
PF05222,app_open,2024-03-03,Variant_B,Android,Referral
PF05223,app_open,2024-02-13,Variant_B,Web,Organic Search
PF05223,signup_start,2024-02-14,Variant_B,Web,Organic Search
PF05223,signup_complete,2024-02-15,Variant_B,Web,Organic Search
PF05223,onboarding_start,2024-02-16,Variant_B,Web,Organic Search
PF05223,onboarding_complete,2024-02-16,Variant_B,Web,Organic Search
PF05224,app_open,2024-01-28,Control,Android,App Store
PF05224,signup_start,2024-01-29,Control,Android,App Store
PF05224,signup_complete,2024-01-31,Control,Android,App Store
PF05224,onboarding_start,2024-01-31,Control,Android,App Store
PF05224,onboarding_complete,2024-01-31,Control,Android,App Store
PF05224,kyc_submitted,2024-02-01,Control,Android,App Store
PF05225,app_open,2024-01-08,Control,Android,Social Media
PF05225,signup_start,2024-01-09,Control,Android,Social Media
PF05226,app_open,2024-03-25,Control,Android,Organic Search
PF05226,signup_start,2024-03-26,Control,Android,Organic Search
PF05227,app_open,2024-03-12,Variant_B,Web,Paid Ads
PF05227,signup_start,2024-03-13,Variant_B,Web,Paid Ads
PF05227,signup_complete,2024-03-14,Variant_B,Web,Paid Ads
PF05228,app_open,2024-03-06,Variant_B,iOS,Social Media
PF05228,signup_start,2024-03-07,Variant_B,iOS,Social Media
PF05228,signup_complete,2024-03-07,Variant_B,iOS,Social Media
PF05228,onboarding_start,2024-03-09,Variant_B,iOS,Social Media
PF05228,onboarding_complete,2024-03-10,Variant_B,iOS,Social Media
PF05228,kyc_submitted,2024-03-10,Variant_B,iOS,Social Media
PF05228,kyc_approved,2024-03-11,Variant_B,iOS,Social Media
PF05229,app_open,2024-06-21,Variant_B,Android,Paid Ads
PF05229,signup_start,2024-06-23,Variant_B,Android,Paid Ads
PF05229,signup_complete,2024-06-24,Variant_B,Android,Paid Ads
PF05230,app_open,2024-06-19,Variant_B,Web,Word of Mouth
PF05230,signup_start,2024-06-20,Variant_B,Web,Word of Mouth
PF05230,signup_complete,2024-06-22,Variant_B,Web,Word of Mouth
PF05231,app_open,2024-05-16,Control,Android,Social Media
PF05232,app_open,2024-05-06,Variant_B,Android,Referral
PF05233,app_open,2024-06-26,Variant_B,iOS,Social Media
PF05233,signup_start,2024-06-26,Variant_B,iOS,Social Media
PF05233,signup_complete,2024-06-28,Variant_B,iOS,Social Media
PF05233,onboarding_start,2024-06-29,Variant_B,iOS,Social Media
PF05233,onboarding_complete,2024-07-01,Variant_B,iOS,Social Media
PF05233,kyc_submitted,2024-07-01,Variant_B,iOS,Social Media
PF05233,kyc_approved,2024-07-03,Variant_B,iOS,Social Media
PF05233,first_transaction,2024-07-04,Variant_B,iOS,Social Media
PF05234,app_open,2024-02-28,Variant_B,iOS,App Store
PF05235,app_open,2024-06-14,Control,Android,Organic Search
PF05235,signup_start,2024-06-14,Control,Android,Organic Search
PF05235,signup_complete,2024-06-14,Control,Android,Organic Search
PF05235,onboarding_start,2024-06-15,Control,Android,Organic Search
PF05235,onboarding_complete,2024-06-16,Control,Android,Organic Search
PF05236,app_open,2024-04-06,Control,Android,Referral
PF05236,signup_start,2024-04-07,Control,Android,Referral
PF05236,signup_complete,2024-04-09,Control,Android,Referral
PF05236,onboarding_start,2024-04-11,Control,Android,Referral
PF05236,onboarding_complete,2024-04-11,Control,Android,Referral
PF05236,kyc_submitted,2024-04-11,Control,Android,Referral
PF05236,kyc_approved,2024-04-13,Control,Android,Referral
PF05237,app_open,2024-06-17,Variant_B,Web,Organic Search
PF05238,app_open,2024-05-24,Control,Android,Social Media
PF05239,app_open,2024-02-29,Variant_B,Android,Word of Mouth
PF05239,signup_start,2024-03-01,Variant_B,Android,Word of Mouth
PF05239,signup_complete,2024-03-01,Variant_B,Android,Word of Mouth
PF05239,onboarding_start,2024-03-03,Variant_B,Android,Word of Mouth
PF05240,app_open,2024-03-07,Control,iOS,Word of Mouth
PF05241,app_open,2024-03-16,Variant_B,Android,Social Media
PF05241,signup_start,2024-03-17,Variant_B,Android,Social Media
PF05241,signup_complete,2024-03-18,Variant_B,Android,Social Media
PF05241,onboarding_start,2024-03-19,Variant_B,Android,Social Media
PF05242,app_open,2024-01-30,Control,Web,Social Media
PF05242,signup_start,2024-01-31,Control,Web,Social Media
PF05242,signup_complete,2024-01-31,Control,Web,Social Media
PF05243,app_open,2024-03-28,Control,Android,Organic Search
PF05244,app_open,2024-06-01,Variant_B,Android,Referral
PF05244,signup_start,2024-06-03,Variant_B,Android,Referral
PF05245,app_open,2024-01-31,Variant_B,Android,Organic Search
PF05246,app_open,2024-02-02,Control,Web,Social Media
PF05246,signup_start,2024-02-04,Control,Web,Social Media
PF05246,signup_complete,2024-02-05,Control,Web,Social Media
PF05246,onboarding_start,2024-02-05,Control,Web,Social Media
PF05247,app_open,2024-04-08,Variant_B,Android,Referral
PF05247,signup_start,2024-04-08,Variant_B,Android,Referral
PF05247,signup_complete,2024-04-09,Variant_B,Android,Referral
PF05247,onboarding_start,2024-04-11,Variant_B,Android,Referral
PF05247,onboarding_complete,2024-04-12,Variant_B,Android,Referral
PF05247,kyc_submitted,2024-04-14,Variant_B,Android,Referral
PF05247,kyc_approved,2024-04-14,Variant_B,Android,Referral
PF05248,app_open,2024-01-01,Variant_B,Web,Referral
PF05248,signup_start,2024-01-02,Variant_B,Web,Referral
PF05248,signup_complete,2024-01-04,Variant_B,Web,Referral
PF05248,onboarding_start,2024-01-05,Variant_B,Web,Referral
PF05249,app_open,2024-01-16,Control,iOS,Word of Mouth
