tx_id,user_id,tx_date,tx_month,tx_type,amount,status,device,channel,state
TX0014584,PF05380,2024-06-05,2024-06,Savings,28760.0,Success,iOS,Organic Search,Abuja
TX0014585,PF05380,2024-06-09,2024-06,Transfer,16740.0,Success,iOS,Organic Search,Abuja
TX0014586,PF05380,2024-06-06,2024-06,Airtime,640.0,Success,iOS,Organic Search,Abuja
TX0014587,PF05380,2024-08-26,2024-08,Bill Payment,10170.0,Success,iOS,Organic Search,Abuja
TX0014588,PF05380,2024-07-31,2024-07,Transfer,50.0,Success,iOS,Organic Search,Abuja
TX0014589,PF05380,2024-08-02,2024-08,Savings,5420.0,Success,iOS,Organic Search,Abuja
TX0014590,PF05380,2024-08-12,2024-08,Transfer,50.0,Success,iOS,Organic Search,Abuja
TX0014591,PF05380,2024-08-17,2024-08,Airtime,930.0,Success,iOS,Organic Search,Abuja
TX0014592,PF05380,2024-08-06,2024-08,Bill Payment,14570.0,Success,iOS,Organic Search,Abuja
TX0014593,PF05383,2024-03-25,2024-03,Transfer,34610.0,Success,Android,Referral,Rivers
TX0014594,PF05383,2024-03-22,2024-03,Bill Payment,5310.0,Success,Android,Referral,Rivers
TX0014595,PF05383,2024-03-22,2024-03,Bill Payment,10520.0,Success,Android,Referral,Rivers
TX0014596,PF05383,2024-03-22,2024-03,Investment,44730.0,Success,Android,Referral,Rivers
TX0014597,PF05383,2024-03-22,2024-03,Airtime,690.0,Success,Android,Referral,Rivers
TX0014598,PF05383,2024-03-08,2024-03,Airtime,440.0,Success,Android,Referral,Rivers
TX0014599,PF05383,2024-03-27,2024-03,Transfer,50.0,Success,Android,Referral,Rivers
TX0014600,PF05383,2024-03-08,2024-03,Bill Payment,11060.0,Success,Android,Referral,Rivers
TX0014601,PF05383,2024-03-25,2024-03,Savings,50.0,Success,Android,Referral,Rivers
TX0014602,PF05383,2024-08-13,2024-08,Bill Payment,14820.0,Success,Android,Referral,Rivers
TX0014603,PF05383,2024-08-17,2024-08,Bill Payment,9620.0,Success,Android,Referral,Rivers
TX0014604,PF05383,2024-08-25,2024-08,Airtime,1110.0,Success,Android,Referral,Rivers
TX0014605,PF05383,2024-08-24,2024-08,Bill Payment,12990.0,Success,Android,Referral,Rivers
TX0014606,PF05383,2024-08-22,2024-08,Transfer,11190.0,Success,Android,Referral,Rivers
TX0014607,PF05383,2024-08-08,2024-08,Transfer,51390.0,Success,Android,Referral,Rivers
TX0014608,PF05383,2024-08-04,2024-08,Transfer,43580.0,Success,Android,Referral,Rivers
TX0014609,PF05383,2024-07-31,2024-07,Bill Payment,8540.0,Success,Android,Referral,Rivers
TX0014610,PF05383,2024-09-22,2024-09,Airtime,470.0,Success,Android,Referral,Rivers
TX0014611,PF05383,2024-09-20,2024-09,Transfer,28190.0,Success,Android,Referral,Rivers
TX0014612,PF05383,2024-09-20,2024-09,Bill Payment,6570.0,Pending,Android,Referral,Rivers
TX0014613,PF05387,2024-05-28,2024-05,Card Payment,8460.0,Success,Android,Social Media,Kano
TX0014614,PF05387,2024-05-03,2024-05,Transfer,9640.0,Success,Android,Social Media,Kano
TX0014615,PF05387,2024-05-03,2024-05,Airtime,1130.0,Success,Android,Social Media,Kano
TX0014616,PF05387,2024-05-04,2024-05,Bill Payment,24350.0,Success,Android,Social Media,Kano
TX0014617,PF05387,2024-05-07,2024-05,Investment,76700.0,Success,Android,Social Media,Kano
TX0014618,PF05387,2024-05-21,2024-05,Bill Payment,26500.0,Success,Android,Social Media,Kano
TX0014619,PF05387,2024-05-11,2024-05,Transfer,41880.0,Success,Android,Social Media,Kano
TX0014620,PF05387,2024-05-18,2024-05,Data Bundle,2570.0,Success,Android,Social Media,Kano
TX0014621,PF05387,2024-04-30,2024-04,Airtime,680.0,Success,Android,Social Media,Kano
TX0014622,PF05387,2024-05-08,2024-05,Transfer,44890.0,Pending,Android,Social Media,Kano
TX0014623,PF05388,2024-04-27,2024-04,Transfer,10420.0,Success,Android,Social Media,Lagos
TX0014624,PF05388,2024-04-05,2024-04,Bill Payment,50.0,Success,Android,Social Media,Lagos
TX0014625,PF05388,2024-04-12,2024-04,Transfer,50.0,Success,Android,Social Media,Lagos
TX0014626,PF05388,2024-04-11,2024-04,Transfer,49120.0,Success,Android,Social Media,Lagos
TX0014627,PF05391,2024-05-05,2024-05,Bill Payment,102500.0,Success,Web,Referral,Lagos
TX0014628,PF05391,2024-05-26,2024-05,Transfer,77310.0,Success,Web,Referral,Lagos
TX0014629,PF05391,2024-05-08,2024-05,Bill Payment,16300.0,Success,Web,Referral,Lagos
TX0014630,PF05391,2024-05-04,2024-05,Card Payment,9220.0,Success,Web,Referral,Lagos
TX0014631,PF05391,2024-05-17,2024-05,Airtime,1120.0,Success,Web,Referral,Lagos
TX0014632,PF05391,2024-05-13,2024-05,Savings,234700.0,Success,Web,Referral,Lagos
TX0014633,PF05391,2024-05-12,2024-05,Transfer,59940.0,Success,Web,Referral,Lagos
TX0014634,PF05391,2024-05-28,2024-05,Transfer,37720.0,Success,Web,Referral,Lagos
TX0014635,PF05391,2024-05-05,2024-05,Transfer,2330.0,Success,Web,Referral,Lagos
TX0014636,PF05391,2024-05-25,2024-05,Transfer,52310.0,Success,Web,Referral,Lagos
TX0014637,PF05391,2024-05-21,2024-05,Investment,33240.0,Success,Web,Referral,Lagos
TX0014638,PF05391,2024-05-11,2024-05,Investment,43860.0,Success,Web,Referral,Lagos
TX0014639,PF05391,2024-05-03,2024-05,Savings,31040.0,Success,Web,Referral,Lagos
TX0014640,PF05391,2024-05-22,2024-05,Transfer,27760.0,Success,Web,Referral,Lagos
TX0014641,PF05391,2024-05-01,2024-05,Data Bundle,2770.0,Success,Web,Referral,Lagos
TX0014642,PF05391,2024-05-16,2024-05,Airtime,1010.0,Success,Web,Referral,Lagos
TX0014643,PF05391,2024-05-11,2024-05,Airtime,780.0,Success,Web,Referral,Lagos
TX0014644,PF05391,2024-05-15,2024-05,Bill Payment,26560.0,Success,Web,Referral,Lagos
TX0014645,PF05392,2024-05-07,2024-05,Investment,27070.0,Success,Android,Social Media,Lagos
TX0014646,PF05392,2024-05-16,2024-05,Airtime,590.0,Success,Android,Social Media,Lagos
TX0014647,PF05392,2024-05-06,2024-05,Transfer,50.0,Success,Android,Social Media,Lagos
TX0014648,PF05392,2024-09-14,2024-09,Savings,18660.0,Success,Android,Social Media,Lagos
TX0014649,PF05392,2024-09-19,2024-09,Bill Payment,300.0,Failed,Android,Social Media,Lagos
TX0014650,PF05392,2024-09-08,2024-09,Data Bundle,50.0,Success,Android,Social Media,Lagos
TX0014651,PF05392,2024-09-06,2024-09,Transfer,5580.0,Success,Android,Social Media,Lagos
TX0014652,PF05393,2024-03-11,2024-03,Data Bundle,1680.0,Pending,iOS,Social Media,Anambra
TX0014653,PF05393,2024-03-03,2024-03,Bill Payment,17170.0,Success,iOS,Social Media,Anambra
TX0014654,PF05393,2024-03-09,2024-03,Bill Payment,12120.0,Success,iOS,Social Media,Anambra
TX0014655,PF05393,2024-03-21,2024-03,Bill Payment,15940.0,Success,iOS,Social Media,Anambra
TX0014656,PF05393,2024-03-25,2024-03,Bill Payment,13420.0,Failed,iOS,Social Media,Anambra
TX0014657,PF05394,2024-06-12,2024-06,Airtime,160.0,Success,Android,Social Media,Abuja
TX0014658,PF05394,2024-05-31,2024-05,Airtime,50.0,Success,Android,Social Media,Abuja
TX0014659,PF05394,2024-06-24,2024-06,Transfer,50.0,Success,Android,Social Media,Abuja
TX0014660,PF05394,2024-06-18,2024-06,Card Payment,2780.0,Success,Android,Social Media,Abuja
TX0014661,PF05394,2024-06-25,2024-06,Transfer,50.0,Success,Android,Social Media,Abuja
TX0014662,PF05394,2024-06-19,2024-06,Card Payment,5960.0,Success,Android,Social Media,Abuja
TX0014663,PF05397,2024-07-01,2024-07,Data Bundle,990.0,Success,Android,Paid Ads,Imo
TX0014664,PF05397,2024-07-17,2024-07,Card Payment,32400.0,Success,Android,Paid Ads,Imo
TX0014665,PF05397,2024-07-02,2024-07,Transfer,38570.0,Success,Android,Paid Ads,Imo
TX0014666,PF05397,2024-07-01,2024-07,Airtime,50.0,Success,Android,Paid Ads,Imo
TX0014667,PF05398,2024-06-14,2024-06,Transfer,50.0,Success,iOS,Organic Search,Lagos
TX0014668,PF05398,2024-06-20,2024-06,Transfer,74350.0,Success,iOS,Organic Search,Lagos
TX0014669,PF05398,2024-06-27,2024-06,Bill Payment,13840.0,Success,iOS,Organic Search,Lagos
TX0014670,PF05399,2024-04-09,2024-04,Bill Payment,3320.0,Success,iOS,Organic Search,Lagos
TX0014671,PF05399,2024-04-11,2024-04,Transfer,17350.0,Success,iOS,Organic Search,Lagos
TX0014672,PF05399,2024-04-26,2024-04,Bill Payment,12160.0,Success,iOS,Organic Search,Lagos
TX0014673,PF05399,2024-04-11,2024-04,Savings,14980.0,Success,iOS,Organic Search,Lagos
TX0014674,PF05411,2024-02-10,2024-02,Transfer,36390.0,Success,Android,Organic Search,Edo
TX0014675,PF05411,2024-02-24,2024-02,Savings,12220.0,Success,Android,Organic Search,Edo
TX0014676,PF05411,2024-02-21,2024-02,Bill Payment,14570.0,Failed,Android,Organic Search,Edo
TX0014677,PF05411,2024-02-07,2024-02,Bill Payment,13500.0,Success,Android,Organic Search,Edo
TX0014678,PF05411,2024-03-23,2024-03,Data Bundle,780.0,Success,Android,Organic Search,Edo
TX0014679,PF05411,2024-03-15,2024-03,Airtime,540.0,Success,Android,Organic Search,Edo
TX0014680,PF05411,2024-03-23,2024-03,Savings,13010.0,Success,Android,Organic Search,Edo
TX0014681,PF05413,2024-04-01,2024-04,Card Payment,820.0,Success,iOS,Word of Mouth,Rivers
TX0014682,PF05413,2024-04-24,2024-04,Bill Payment,16250.0,Success,iOS,Word of Mouth,Rivers
TX0014683,PF05413,2024-04-13,2024-04,Transfer,29290.0,Success,iOS,Word of Mouth,Rivers
TX0014684,PF05413,2024-04-04,2024-04,Investment,46690.0,Failed,iOS,Word of Mouth,Rivers
TX0014685,PF05413,2024-04-15,2024-04,Transfer,28970.0,Success,iOS,Word of Mouth,Rivers
TX0014686,PF05413,2024-04-05,2024-04,Transfer,30310.0,Success,iOS,Word of Mouth,Rivers
TX0014687,PF05413,2024-05-17,2024-05,Savings,7540.0,Success,iOS,Word of Mouth,Rivers
TX0014688,PF05413,2024-05-27,2024-05,Data Bundle,500.0,Success,iOS,Word of Mouth,Rivers
TX0014689,PF05413,2024-05-03,2024-05,Data Bundle,2520.0,Success,iOS,Word of Mouth,Rivers
TX0014690,PF05413,2024-05-13,2024-05,Bill Payment,8940.0,Success,iOS,Word of Mouth,Rivers
TX0014691,PF05413,2024-05-14,2024-05,Transfer,17960.0,Success,iOS,Word of Mouth,Rivers
TX0014692,PF05413,2024-05-06,2024-05,Card Payment,14850.0,Success,iOS,Word of Mouth,Rivers
TX0014693,PF05416,2024-06-06,2024-06,Airtime,370.0,Success,Android,Social Media,Abuja
TX0014694,PF05416,2024-06-13,2024-06,Transfer,910.0,Success,Android,Social Media,Abuja
TX0014695,PF05417,2024-08-06,2024-08,Bill Payment,19850.0,Success,iOS,Organic Search,Oyo
TX0014696,PF05417,2024-08-10,2024-08,Airtime,100.0,Success,iOS,Organic Search,Oyo
TX0014697,PF05417,2024-08-01,2024-08,Transfer,50.0,Success,iOS,Organic Search,Oyo
TX0014698,PF05417,2024-08-24,2024-08,Airtime,1030.0,Success,iOS,Organic Search,Oyo
TX0014699,PF05417,2024-08-02,2024-08,Card Payment,7530.0,Success,iOS,Organic Search,Oyo
TX0014700,PF05417,2024-08-25,2024-08,Transfer,62390.0,Success,iOS,Organic Search,Oyo
TX0014701,PF05417,2024-07-31,2024-07,Transfer,50.0,Success,iOS,Organic Search,Oyo
TX0014702,PF05417,2024-08-19,2024-08,Airtime,670.0,Success,iOS,Organic Search,Oyo
TX0014703,PF05417,2024-08-08,2024-08,Bill Payment,12590.0,Success,iOS,Organic Search,Oyo
TX0014704,PF05417,2024-08-24,2024-08,Airtime,1310.0,Success,iOS,Organic Search,Oyo
TX0014705,PF05417,2024-08-13,2024-08,Transfer,58690.0,Success,iOS,Organic Search,Oyo
TX0014706,PF05419,2024-08-09,2024-08,Bill Payment,3580.0,Success,iOS,App Store,Abuja
TX0014707,PF05419,2024-08-11,2024-08,Card Payment,14850.0,Failed,iOS,App Store,Abuja
TX0014708,PF05419,2024-08-21,2024-08,Transfer,23350.0,Success,iOS,App Store,Abuja
TX0014709,PF05419,2024-08-21,2024-08,Airtime,1020.0,Success,iOS,App Store,Abuja
TX0014710,PF05419,2024-08-22,2024-08,Transfer,50.0,Success,iOS,App Store,Abuja
TX0014711,PF05419,2024-08-25,2024-08,Transfer,55080.0,Success,iOS,App Store,Abuja
TX0014712,PF05419,2024-08-21,2024-08,Transfer,53620.0,Success,iOS,App Store,Abuja
TX0014713,PF05419,2024-08-03,2024-08,Airtime,430.0,Success,iOS,App Store,Abuja
TX0014714,PF05420,2024-06-23,2024-06,Transfer,38230.0,Success,Web,Social Media,Kaduna
TX0014715,PF05420,2024-06-12,2024-06,Airtime,1130.0,Success,Web,Social Media,Kaduna
TX0014716,PF05420,2024-06-07,2024-06,Savings,19310.0,Success,Web,Social Media,Kaduna
TX0014717,PF05420,2024-06-27,2024-06,Data Bundle,2910.0,Success,Web,Social Media,Kaduna
TX0014718,PF05420,2024-06-02,2024-06,Airtime,420.0,Success,Web,Social Media,Kaduna
TX0014719,PF05420,2024-06-04,2024-06,Airtime,820.0,Success,Web,Social Media,Kaduna
TX0014720,PF05423,2024-04-24,2024-04,Data Bundle,1910.0,Success,iOS,Referral,Lagos
TX0014721,PF05423,2024-04-13,2024-04,Transfer,36230.0,Success,iOS,Referral,Lagos
TX0014722,PF05423,2024-03-31,2024-03,Transfer,2950.0,Success,iOS,Referral,Lagos
TX0014723,PF05423,2024-04-16,2024-04,Airtime,800.0,Success,iOS,Referral,Lagos
TX0014724,PF05427,2024-03-09,2024-03,Transfer,8740.0,Success,Android,Organic Search,Lagos
TX0014725,PF05427,2024-03-17,2024-03,Bill Payment,2080.0,Success,Android,Organic Search,Lagos
TX0014726,PF05427,2024-03-04,2024-03,Bill Payment,12810.0,Failed,Android,Organic Search,Lagos
TX0014727,PF05427,2024-03-17,2024-03,Data Bundle,2340.0,Success,Android,Organic Search,Lagos
TX0014728,PF05427,2024-03-26,2024-03,Airtime,340.0,Success,Android,Organic Search,Lagos
TX0014729,PF05427,2024-03-21,2024-03,Transfer,21040.0,Success,Android,Organic Search,Lagos
TX0014730,PF05427,2024-04-14,2024-04,Airtime,1040.0,Success,Android,Organic Search,Lagos
TX0014731,PF05427,2024-04-12,2024-04,Transfer,50.0,Success,Android,Organic Search,Lagos
TX0014732,PF05427,2024-04-05,2024-04,Data Bundle,2160.0,Success,Android,Organic Search,Lagos
TX0014733,PF05427,2024-03-31,2024-03,Airtime,890.0,Success,Android,Organic Search,Lagos
TX0014734,PF05427,2024-04-18,2024-04,Transfer,70090.0,Success,Android,Organic Search,Lagos
TX0014735,PF05427,2024-04-19,2024-04,Transfer,22660.0,Success,Android,Organic Search,Lagos
TX0014736,PF05427,2024-04-01,2024-04,Transfer,30400.0,Success,Android,Organic Search,Lagos
TX0014737,PF05432,2024-07-12,2024-07,Bill Payment,6540.0,Success,Android,App Store,Lagos
TX0014738,PF05432,2024-07-17,2024-07,Transfer,8400.0,Success,Android,App Store,Lagos
TX0014739,PF05432,2024-07-06,2024-07,Airtime,500.0,Success,Android,App Store,Lagos
TX0014740,PF05432,2024-07-01,2024-07,Card Payment,240.0,Success,Android,App Store,Lagos
TX0014741,PF05432,2024-07-18,2024-07,Bill Payment,10190.0,Pending,Android,App Store,Lagos
TX0014742,PF05432,2024-07-25,2024-07,Airtime,600.0,Success,Android,App Store,Lagos
TX0014743,PF05432,2024-07-12,2024-07,Bill Payment,8630.0,Success,Android,App Store,Lagos
TX0014744,PF05437,2024-02-07,2024-02,Transfer,57860.0,Success,Android,Organic Search,Kano
TX0014745,PF05437,2024-01-31,2024-01,Card Payment,19020.0,Success,Android,Organic Search,Kano
TX0014746,PF05437,2024-02-25,2024-02,Card Payment,10940.0,Success,Android,Organic Search,Kano
TX0014747,PF05437,2024-02-27,2024-02,Airtime,780.0,Success,Android,Organic Search,Kano
TX0014748,PF05437,2024-02-07,2024-02,Transfer,22740.0,Success,Android,Organic Search,Kano
TX0014749,PF05437,2024-02-19,2024-02,Bill Payment,11960.0,Success,Android,Organic Search,Kano
TX0014750,PF05443,2024-03-20,2024-03,Airtime,720.0,Success,iOS,Referral,Oyo
TX0014751,PF05445,2024-06-09,2024-06,Transfer,50.0,Success,Android,App Store,Edo
TX0014752,PF05445,2024-06-01,2024-06,Transfer,69070.0,Success,Android,App Store,Edo
TX0014753,PF05445,2024-06-12,2024-06,Bill Payment,18070.0,Success,Android,App Store,Edo
TX0014754,PF05445,2024-06-22,2024-06,Transfer,31610.0,Success,Android,App Store,Edo
TX0014755,PF05445,2024-06-14,2024-06,Transfer,48840.0,Success,Android,App Store,Edo
TX0014756,PF05445,2024-05-31,2024-05,Bill Payment,8650.0,Success,Android,App Store,Edo
TX0014757,PF05445,2024-06-08,2024-06,Transfer,50480.0,Failed,Android,App Store,Edo
TX0014758,PF05447,2024-09-07,2024-09,Bill Payment,11540.0,Success,Android,Paid Ads,Kano
TX0014759,PF05447,2024-08-29,2024-08,Transfer,13320.0,Success,Android,Paid Ads,Kano
TX0014760,PF05447,2024-09-19,2024-09,Airtime,490.0,Success,Android,Paid Ads,Kano
TX0014761,PF05447,2024-09-07,2024-09,Bill Payment,10800.0,Success,Android,Paid Ads,Kano
TX0014762,PF05447,2024-09-20,2024-09,Savings,14660.0,Success,Android,Paid Ads,Kano
TX0014763,PF05449,2024-02-19,2024-02,Transfer,50.0,Success,Android,App Store,Lagos
TX0014764,PF05449,2024-02-26,2024-02,Data Bundle,1550.0,Success,Android,App Store,Lagos
TX0014765,PF05449,2024-02-18,2024-02,Bill Payment,9730.0,Success,Android,App Store,Lagos
TX0014766,PF05449,2024-02-17,2024-02,Bill Payment,8150.0,Success,Android,App Store,Lagos
TX0014767,PF05449,2024-03-05,2024-03,Data Bundle,1490.0,Success,Android,App Store,Lagos
TX0014768,PF05449,2024-03-27,2024-03,Transfer,50.0,Success,Android,App Store,Lagos
TX0014769,PF05449,2024-03-05,2024-03,Transfer,32760.0,Success,Android,App Store,Lagos
TX0014770,PF05449,2024-09-18,2024-09,Savings,20220.0,Success,Android,App Store,Lagos
TX0014771,PF05449,2024-09-19,2024-09,Bill Payment,50.0,Success,Android,App Store,Lagos
TX0014772,PF05449,2024-09-20,2024-09,Investment,2870.0,Failed,Android,App Store,Lagos
TX0014773,PF05453,2024-06-12,2024-06,Airtime,920.0,Success,Web,Organic Search,Lagos
TX0014774,PF05453,2024-06-13,2024-06,Transfer,55430.0,Success,Web,Organic Search,Lagos
TX0014775,PF05453,2024-06-06,2024-06,Data Bundle,2010.0,Success,Web,Organic Search,Lagos
TX0014776,PF05453,2024-06-20,2024-06,Transfer,56020.0,Success,Web,Organic Search,Lagos
TX0014777,PF05453,2024-06-24,2024-06,Savings,12320.0,Success,Web,Organic Search,Lagos
TX0014778,PF05453,2024-06-02,2024-06,Card Payment,6250.0,Success,Web,Organic Search,Lagos
TX0014779,PF05453,2024-06-04,2024-06,Transfer,37190.0,Success,Web,Organic Search,Lagos
TX0014780,PF05454,2024-05-24,2024-05,Investment,60950.0,Success,iOS,Social Media,Oyo
TX0014781,PF05454,2024-05-06,2024-05,Transfer,20170.0,Success,iOS,Social Media,Oyo
TX0014782,PF05454,2024-05-08,2024-05,Bill Payment,16160.0,Success,iOS,Social Media,Oyo
TX0014783,PF05454,2024-05-25,2024-05,Bill Payment,3020.0,Success,iOS,Social Media,Oyo
TX0014784,PF05454,2024-05-07,2024-05,Bill Payment,7210.0,Success,iOS,Social Media,Oyo
TX0014785,PF05454,2024-05-26,2024-05,Data Bundle,3220.0,Failed,iOS,Social Media,Oyo
TX0014786,PF05454,2024-05-24,2024-05,Bill Payment,6390.0,Failed,iOS,Social Media,Oyo
TX0014787,PF05454,2024-05-16,2024-05,Transfer,46040.0,Pending,iOS,Social Media,Oyo
TX0014788,PF05455,2024-01-18,2024-01,Airtime,920.0,Success,Android,App Store,Lagos
TX0014789,PF05455,2024-01-17,2024-01,Investment,31280.0,Success,Android,App Store,Lagos
TX0014790,PF05455,2024-01-02,2024-01,Transfer,19290.0,Success,Android,App Store,Lagos
TX0014791,PF05455,2024-05-09,2024-05,Transfer,19690.0,Success,Android,App Store,Lagos
TX0014792,PF05455,2024-05-16,2024-05,Airtime,460.0,Success,Android,App Store,Lagos
TX0014793,PF05455,2024-05-11,2024-05,Transfer,7860.0,Success,Android,App Store,Lagos
TX0014794,PF05455,2024-05-27,2024-05,Transfer,50.0,Success,Android,App Store,Lagos
TX0014795,PF05455,2024-05-02,2024-05,Transfer,5200.0,Pending,Android,App Store,Lagos
TX0014796,PF05455,2024-05-21,2024-05,Transfer,18980.0,Success,Android,App Store,Lagos
TX0014797,PF05455,2024-05-09,2024-05,Data Bundle,2950.0,Success,Android,App Store,Lagos
TX0014798,PF05455,2024-06-19,2024-06,Transfer,50.0,Success,Android,App Store,Lagos
TX0014799,PF05455,2024-06-03,2024-06,Bill Payment,14540.0,Success,Android,App Store,Lagos
TX0014800,PF05455,2024-05-31,2024-05,Bill Payment,13810.0,Success,Android,App Store,Lagos
TX0014801,PF05455,2024-06-03,2024-06,Savings,27720.0,Success,Android,App Store,Lagos
TX0014802,PF05455,2024-06-10,2024-06,Investment,19620.0,Success,Android,App Store,Lagos
TX0014803,PF05455,2024-06-18,2024-06,Airtime,1310.0,Success,Android,App Store,Lagos
TX0014804,PF05455,2024-06-25,2024-06,Transfer,3140.0,Success,Android,App Store,Lagos
TX0014805,PF05455,2024-06-06,2024-06,Airtime,470.0,Success,Android,App Store,Lagos
TX0014806,PF05455,2024-06-11,2024-06,Transfer,51250.0,Success,Android,App Store,Lagos
TX0014807,PF05455,2024-06-08,2024-06,Transfer,35490.0,Success,Android,App Store,Lagos
TX0014808,PF05455,2024-06-10,2024-06,Bill Payment,6970.0,Success,Android,App Store,Lagos
TX0014809,PF05457,2024-03-02,2024-03,Transfer,45650.0,Success,iOS,Social Media,Rivers
TX0014810,PF05457,2024-03-28,2024-03,Savings,4390.0,Success,iOS,Social Media,Rivers
TX0014811,PF05457,2024-03-22,2024-03,Transfer,50.0,Success,iOS,Social Media,Rivers
TX0014812,PF05457,2024-03-05,2024-03,Card Payment,5910.0,Failed,iOS,Social Media,Rivers
TX0014813,PF05457,2024-03-18,2024-03,Airtime,50.0,Success,iOS,Social Media,Rivers
TX0014814,PF05457,2024-05-05,2024-05,Transfer,27340.0,Success,iOS,Social Media,Rivers
TX0014815,PF05457,2024-05-25,2024-05,Savings,50.0,Success,iOS,Social Media,Rivers
TX0014816,PF05457,2024-05-23,2024-05,Transfer,36380.0,Success,iOS,Social Media,Rivers
TX0014817,PF05457,2024-05-07,2024-05,Transfer,50.0,Success,iOS,Social Media,Rivers
TX0014818,PF05457,2024-05-03,2024-05,Card Payment,4370.0,Success,iOS,Social Media,Rivers
TX0014819,PF05457,2024-05-07,2024-05,Savings,19520.0,Failed,iOS,Social Media,Rivers
TX0014820,PF05457,2024-05-08,2024-05,Bill Payment,6540.0,Success,iOS,Social Media,Rivers
TX0014821,PF05457,2024-05-04,2024-05,Investment,2690.0,Success,iOS,Social Media,Rivers
TX0014822,PF05457,2024-06-14,2024-06,Investment,33350.0,Success,iOS,Social Media,Rivers
TX0014823,PF05458,2024-07-10,2024-07,Airtime,740.0,Success,Web,Referral,Kano
TX0014824,PF05458,2024-07-23,2024-07,Transfer,12550.0,Success,Web,Referral,Kano
TX0014825,PF05458,2024-07-10,2024-07,Savings,17120.0,Success,Web,Referral,Kano
TX0014826,PF05458,2024-07-13,2024-07,Bill Payment,200.0,Success,Web,Referral,Kano
TX0014827,PF05458,2024-07-04,2024-07,Card Payment,8350.0,Success,Web,Referral,Kano
TX0014828,PF05458,2024-08-17,2024-08,Investment,31660.0,Success,Web,Referral,Kano
TX0014829,PF05458,2024-08-17,2024-08,Transfer,20770.0,Pending,Web,Referral,Kano
TX0014830,PF05458,2024-07-31,2024-07,Card Payment,12770.0,Success,Web,Referral,Kano
TX0014831,PF05458,2024-08-01,2024-08,Card Payment,16320.0,Success,Web,Referral,Kano
TX0014832,PF05458,2024-08-20,2024-08,Investment,39020.0,Success,Web,Referral,Kano
TX0014833,PF05458,2024-08-08,2024-08,Bill Payment,7090.0,Success,Web,Referral,Kano
TX0014834,PF05458,2024-08-07,2024-08,Investment,70600.0,Success,Web,Referral,Kano
TX0014835,PF05458,2024-08-16,2024-08,Savings,11850.0,Pending,Web,Referral,Kano
TX0014836,PF05458,2024-07-29,2024-07,Transfer,31010.0,Success,Web,Referral,Kano
TX0014837,PF05458,2024-09-20,2024-09,Transfer,50.0,Success,Web,Referral,Kano
TX0014838,PF05458,2024-09-06,2024-09,Investment,23190.0,Failed,Web,Referral,Kano
TX0014839,PF05458,2024-09-17,2024-09,Data Bundle,3650.0,Success,Web,Referral,Kano
TX0014840,PF05458,2024-09-05,2024-09,Airtime,870.0,Success,Web,Referral,Kano
TX0014841,PF05458,2024-09-03,2024-09,Transfer,50.0,Success,Web,Referral,Kano
TX0014842,PF05458,2024-09-25,2024-09,Bill Payment,12450.0,Success,Web,Referral,Kano
TX0014843,PF05458,2024-08-30,2024-08,Savings,13870.0,Success,Web,Referral,Kano
TX0014844,PF05458,2024-09-13,2024-09,Bill Payment,17200.0,Success,Web,Referral,Kano
TX0014845,PF05458,2024-09-24,2024-09,Transfer,43360.0,Success,Web,Referral,Kano
TX0014846,PF05458,2024-09-19,2024-09,Transfer,121900.0,Success,Web,Referral,Kano
TX0014847,PF05458,2024-09-06,2024-09,Transfer,27810.0,Success,Web,Referral,Kano
TX0014848,PF05458,2024-09-04,2024-09,Card Payment,7470.0,Success,Web,Referral,Kano
TX0014849,PF05468,2024-04-13,2024-04,Transfer,32190.0,Success,iOS,Organic Search,Abuja
TX0014850,PF05468,2024-04-28,2024-04,Transfer,50.0,Success,iOS,Organic Search,Abuja
TX0014851,PF05468,2024-04-19,2024-04,Transfer,24740.0,Success,iOS,Organic Search,Abuja
TX0014852,PF05468,2024-04-11,2024-04,Savings,14950.0,Success,iOS,Organic Search,Abuja
TX0014853,PF05468,2024-04-07,2024-04,Bill Payment,9180.0,Success,iOS,Organic Search,Abuja
TX0014854,PF05468,2024-04-25,2024-04,Investment,33780.0,Success,iOS,Organic Search,Abuja
TX0014855,PF05468,2024-04-02,2024-04,Airtime,530.0,Success,iOS,Organic Search,Abuja
TX0014856,PF05468,2024-04-28,2024-04,Bill Payment,16140.0,Success,iOS,Organic Search,Abuja
TX0014857,PF05468,2024-05-01,2024-05,Airtime,670.0,Success,iOS,Organic Search,Abuja
TX0014858,PF05468,2024-05-21,2024-05,Savings,16390.0,Success,iOS,Organic Search,Abuja
TX0014859,PF05468,2024-05-20,2024-05,Airtime,1210.0,Success,iOS,Organic Search,Abuja
TX0014860,PF05468,2024-05-27,2024-05,Investment,27480.0,Success,iOS,Organic Search,Abuja
TX0014861,PF05468,2024-05-05,2024-05,Card Payment,11030.0,Success,iOS,Organic Search,Abuja
TX0014862,PF05468,2024-05-21,2024-05,Transfer,9470.0,Success,iOS,Organic Search,Abuja
TX0014863,PF05468,2024-05-18,2024-05,Transfer,9700.0,Success,iOS,Organic Search,Abuja
TX0014864,PF05468,2024-06-14,2024-06,Airtime,240.0,Success,iOS,Organic Search,Abuja
TX0014865,PF05468,2024-06-14,2024-06,Card Payment,2290.0,Success,iOS,Organic Search,Abuja
